Time,GPM,Total Gallons,
43:01.0,153.17145,71.265968,67.3700286
43:01.1,152.09064,71.291405,67.3954656
43:01.1,150.88597,71.316658,67.4207186
43:01.1,149.41095,71.341682,67.4457426
43:01.1,147.97641,71.366463,67.4705236
43:01.1,146.42636,71.390999,67.4950596
43:01.1,144.96503,71.415283,67.5193436
43:01.1,143.51382,71.439323,67.5433836
43:01.1,142.21268,71.463127,67.5671876
43:01.1,140.90022,71.486725,67.5907856
43:01.1,139.5705,71.510094,67.6141546
43:01.2,138.21338,71.533249,67.6373096
43:01.2,136.68834,71.556152,67.6602126
43:01.2,134.92807,71.578789,67.6828496
43:01.2,132.96892,71.601112,67.7051726
43:01.2,130.77931,71.623093,67.7271536
43:01.2,128.37949,71.644691,67.7487516
43:01.2,125.91655,71.665886,67.7699466
43:01.2,123.42086,71.686661,67.7907216
43:01.2,121.0139,71.707031,67.8110916
43:01.3,118.68078,71.727005,67.8310656
43:01.3,116.36314,71.746597,67.8506576
43:01.3,114.06931,71.7658,67.8698606
43:01.3,111.98927,71.784637,67.8886976
43:01.3,109.71928,71.803116,67.9071766
43:01.3,107.43915,71.821213,67.9252736
43:01.3,105.1364,71.838921,67.9429816
43:01.3,102.54364,71.856232,67.9602926
43:01.3,99.793083,71.873093,67.9771536
43:01.3,96.971062,71.889488,67.9935486
43:01.4,94.060318,71.905411,68.0094716
43:01.4,91.226387,71.920853,68.0249136
43:01.4,88.469276,71.935829,68.0398896
43:01.4,85.755043,71.950348,68.0544086
43:01.4,83.147995,71.964417,68.0684776
43:01.4,80.55703,71.978065,68.0821256
43:01.4,78.189369,71.991295,68.0953556
43:01.4,75.753822,72.00412,68.1081806
43:01.4,73.384377,72.016548,68.1206086
43:01.4,71.097702,72.028587,68.1326476
43:01.4,68.928337,72.04026,68.1443206
43:01.5,66.718475,72.051559,68.1556196
43:01.5,64.675957,72.062515,68.1665756
43:01.5,62.747765,72.073128,68.1771886
43:01.5,60.771935,72.083427,68.1874876
43:01.5,58.90329,72.093399,68.1974596
43:01.5,57.074547,72.103065,68.2071256
43:01.5,55.351799,72.112434,68.2164946
43:01.5,53.573673,72.121506,68.2255666
43:01.5,52.076614,72.13031,68.2343706
43:01.5,50.365776,72.138847,68.2429076
43:01.6,48.808575,72.147118,68.2511786
43:01.6,47.297226,72.155121,68.2591816
43:01.6,45.849594,72.162888,68.2669486
43:01.6,44.400177,72.17041,68.2744706
43:01.6,43.080574,72.177696,68.2817566
43:01.6,41.745491,72.184769,68.2888296
43:01.6,40.470551,72.19162,68.2956806
43:01.6,39.241463,72.198257,68.3023176
43:01.6,38.021309,72.204697,68.3087576
43:01.6,36.916676,72.210945,68.3150056
43:01.7,35.887672,72.21701,68.3210706
43:01.7,34.658585,72.222893,68.3269536
43:01.7,33.580158,72.228577,68.3326376
43:01.7,32.605938,72.234093,68.3381536
43:01.7,31.568598,72.239441,68.3435016
43:01.7,30.643805,72.244629,68.3486896
43:01.7,29.791065,72.249664,68.3537246
43:01.7,28.772184,72.254539,68.3585996
43:01.7,27.874784,72.259262,68.3633226
43:01.8,27.044079,72.26384,68.3679006
43:01.8,26.131195,72.268272,68.3723326
43:01.8,25.384453,72.272568,68.3766286
43:01.8,24.570421,72.276726,68.3807866
43:01.8,23.895138,72.280769,68.3848296
43:01.8,23.083487,72.284683,68.3887436
43:01.8,22.433809,72.288475,68.3925356
43:01.8,21.728155,72.292152,68.3962126
43:01.8,21.127903,72.295723,68.3997836
43:01.8,20.502642,72.299194,68.4032546
43:01.9,19.905962,72.302559,68.4066196
43:01.9,19.265217,72.305824,68.4098846
43:01.9,18.697716,72.30899,68.4130506
43:01.9,18.128429,72.312057,68.4161176
43:01.9,17.562716,72.315033,68.4190936
43:01.9,17.076797,72.317917,68.4219776
43:01.9,16.480713,72.320717,68.4247776
43:01.9,15.986459,72.323425,68.4274856
43:01.9,15.519596,72.32605,68.4301106
43:01.9,15.005094,72.32859,68.4326506
43:02.0,14.574556,72.331055,68.4351156
43:02.0,14.128535,72.33345,68.4375106
43:02.0,13.649763,72.335762,68.4398226
43:02.0,13.321649,72.338013,68.4420736
43:02.0,12.855382,72.340195,68.4442556
43:02.0,12.521908,72.342308,68.4463686
43:02.0,12.044922,72.344353,68.4484136
43:02.0,11.748964,72.346336,68.4503966
43:02.0,11.366066,72.348267,68.4523276
43:02.0,11.074277,72.350136,68.4541966
43:02.0,10.812262,72.351959,68.4560196
43:02.1,10.397206,72.353729,68.4577896
43:02.1,10.164371,72.355438,68.4594986
43:02.1,9.8416157,72.357109,68.4611696
43:02.1,9.5319624,72.358719,68.4627796
43:02.1,9.2520828,72.360283,68.4643436
43:02.1,9.099638,72.361816,68.4658766
43:02.1,8.7887926,72.363304,68.4673646
43:02.1,8.5613165,72.364754,68.4688146
43:02.1,8.3594456,72.366165,68.4702256
43:02.1,8.0706339,72.367531,68.4715916
43:02.2,7.8056417,72.368851,68.4729116
43:02.2,7.5888844,72.37014,68.4742006
43:02.2,7.3679581,72.371384,68.4754446
43:02.2,7.0898652,72.372589,68.4766496
43:02.2,6.8945451,72.373756,68.4778166
43:02.2,6.7153029,72.374886,68.4789466
43:02.2,6.5497575,72.375992,68.4800526
43:02.2,6.2865515,72.37706,68.4811206
43:02.2,6.0811081,72.378098,68.4821586
43:02.2,5.8792377,72.379089,68.4831496
43:02.3,5.7136917,72.380058,68.4841186
43:02.3,5.4725194,72.380989,68.4850496
43:02.3,5.3224564,72.381889,68.4859496
43:02.3,5.1890669,72.382767,68.4868276
43:02.3,5.0574641,72.383621,68.4876816
43:02.3,4.8913226,72.384445,68.4885056
43:02.3,4.8180776,72.385254,68.4893146
43:02.3,4.6983848,72.386047,68.4901076
43:02.3,4.5512991,72.386818,68.4908786
43:02.3,4.4113593,72.387566,68.4916266
43:02.4,4.2368813,72.38829,68.4923506
43:02.4,4.1564903,72.388985,68.4930456
43:02.4,4.060617,72.389671,68.4937316
43:02.4,3.8724425,72.390335,68.4943956
43:02.4,3.7497718,72.390968,68.4950286
43:02.4,3.6318653,72.391586,68.4956466
43:02.4,3.5735073,72.392181,68.4962416
43:02.4,3.4454775,72.392769,68.4968296
43:02.4,3.3716369,72.393341,68.4974016
43:02.5,3.2078776,72.393883,68.4979436
43:02.5,3.1018808,72.394409,68.4984696
43:02.5,3.0042207,72.39492,68.4989806
43:02.5,2.9393125,72.395416,68.4994766
43:02.5,2.8196194,72.395897,68.4999576
43:02.5,2.741015,72.396362,68.5004226
43:02.5,2.7225547,72.396812,68.5008726
43:02.5,2.642164,72.397263,68.5013236
43:02.5,2.5957158,72.397697,68.5017576
43:02.5,2.4867415,72.398125,68.5021856
43:02.5,2.3170273,72.398521,68.5025816
43:02.6,2.2795117,72.398903,68.5029636
43:02.6,2.2098396,72.399277,68.5033376
43:02.6,2.0847869,72.399635,68.5036956
43:02.6,2.0883598,72.399986,68.5040466
43:02.6,2.0335751,72.40033,68.5043906
43:02.6,1.9650939,72.400658,68.5047186
43:02.6,1.9240052,72.400986,68.5050466
43:02.6,1.8847029,72.401306,68.5053666
43:02.6,1.7495271,72.401604,68.5056646
43:02.7,1.6983151,72.401894,68.5059546
43:02.7,1.7018881,72.402176,68.5062366
43:02.7,1.5512296,72.402451,68.5065116
43:02.7,1.5107363,72.402702,68.5067626
43:02.7,1.4970402,72.402954,68.5070146
43:02.7,1.4440417,72.403198,68.5072586
43:02.7,1.4303454,72.403435,68.5074956
43:02.7,1.3481681,72.403671,68.5077316
43:02.7,1.2796869,72.403885,68.5079456
43:02.7,1.2915967,72.404106,68.5081666
43:02.7,1.2612268,72.404312,68.5083726
43:02.8,1.2457441,72.404526,68.5085866
43:02.8,1.2368118,72.404732,68.5087926
43:02.8,1.1206917,72.40493,68.5089906
43:02.8,1.0849624,72.405113,68.5091736
43:02.8,1.0266044,72.405289,68.5093496
43:02.8,1.0045714,72.405457,68.5095176
43:02.8,0.93966317,72.405617,68.5096776
43:02.8,0.92418051,72.405777,68.5098376
43:02.8,0.9051249,72.40593,68.5099906
43:02.8,0.86463171,72.406075,68.5101356
43:02.9,0.80627382,72.406212,68.5102726
43:02.9,0.81997007,72.406349,68.5104096
43:02.9,0.78424078,72.406479,68.5105396
43:02.9,0.78602725,72.406616,68.5106766
43:02.9,0.73302877,72.406738,68.5107986
43:02.9,0.71933258,72.40686,68.5109206
43:02.9,0.69491756,72.406982,68.5110426
43:02.9,0.64727849,72.407089,68.5111496
43:02.9,0.6115492,72.407196,68.5112566
43:02.9,0.60261691,72.407295,68.5113556
43:03.0,0.59428006,72.407394,68.5114546
43:03.0,0.57701087,72.407494,68.5115546
43:03.0,0.5704605,72.407593,68.5116536
43:03.0,0.56867409,72.407684,68.5117446
43:03.0,0.52103502,72.407776,68.5118366
43:03.0,0.51924855,72.40786,68.5119206
43:03.0,0.53473121,72.407951,68.5120116
43:03.0,0.52401245,72.408035,68.5120956
43:03.0,0.49662,72.408127,68.5121876
43:03.0,0.40134189,72.408195,68.5122556
43:03.1,0.41801554,72.408264,68.5123246
43:03.1,0.31916451,72.408325,68.5123856
43:03.1,0.36680356,72.408386,68.5124466
43:03.1,0.40967873,72.408447,68.5125076
43:03.1,0.38585919,72.408516,68.5125766
43:03.1,0.31380513,72.408577,68.5126376
43:03.1,0.39776894,72.40863,68.5126906
43:03.1,0.38228625,72.408699,68.5127596
43:03.1,0.3548938,72.40876,68.5128206
43:03.2,0.33464721,72.408821,68.5128816
43:03.2,0.29713145,72.408867,68.5129276
43:03.2,0.24889691,72.408913,68.5129736
43:03.2,0.26080668,72.408958,68.5130186
43:03.2,0.20959468,72.408997,68.5130576
43:03.2,0.20483078,72.409035,68.5130956
43:03.2,0.19113456,72.409065,68.5131256
43:03.2,0.22150445,72.409096,68.5131566
43:03.2,0.20125785,72.409134,68.5131946
43:03.2,0.194112,72.409164,68.5132246
43:03.3,0.18934809,72.409203,68.5132636
43:03.3,0.17565186,72.409233,68.5132936
43:03.3,0.16671954,72.409256,68.5133166
43:03.3,0.1381361,72.409286,68.5133466
43:03.3,0.16671954,72.409309,68.5133696
43:03.3,0.12920378,72.409332,68.5133926
43:03.3,0.11074365,72.409355,68.5134156
43:03.3,0.11908048,72.40937,68.5134306
43:03.3,0.10181133,72.409393,68.5134536
43:03.3,0.083351195,72.409409,68.5134696
43:03.4,0.14647295,72.409424,68.5134846
43:03.4,0.079778269,72.409447,68.5135076
43:03.4,0.03868958,72.409454,68.5135146
43:03.4,0.086924121,72.409462,68.5135226
43:03.4,0.007724196,72.40947,68.5135306
43:03.4,0.001173826,72.409477,68.5135376
43:03.4,0.036903117,72.409477,68.5135376
43:03.4,0.033925675,72.409485,68.5135456
43:03.4,-0.008949473,72.409485,68.5135456
43:03.4,0.00653322,72.409485,68.5135456
43:03.4,0.069654964,72.409492,68.5135526
43:03.5,0.050599344,72.4095,68.5135606
43:03.5,0.018442983,72.409508,68.5135686
43:03.5,-0.000612638,72.409508,68.5135686
43:03.5,0.033925675,72.409508,68.5135686
43:03.5,0.054172274,72.409515,68.5135756
43:03.5,0.059531666,72.409531,68.5135916
43:03.5,0.009510661,72.409531,68.5135916
43:03.5,-0.024432166,72.409531,68.5135916
43:03.5,0.00653322,72.409531,68.5135916
43:03.5,0.007724196,72.409531,68.5135916
43:03.6,0.024993353,72.409538,68.5135986
43:03.6,-0.028005095,72.409538,68.5135986
43:03.6,0.048812881,72.409538,68.5135986
43:03.6,-0.067307316,72.409538,68.5135986
43:03.6,-0.032768998,72.409523,68.5135836
43:03.6,0.014870054,72.409523,68.5135836
43:03.6,-0.048251692,72.409523,68.5135836
43:03.6,-0.022645701,72.409515,68.5135756
43:03.6,-0.057184014,72.409508,68.5135686
43:03.6,-0.005376544,72.409508,68.5135686
43:03.7,-0.017881796,72.4095,68.5135606
43:03.7,-0.046465229,72.4095,68.5135606
43:03.7,-0.057184014,72.409485,68.5135456
43:03.7,-0.08279001,72.409477,68.5135376
43:03.7,-0.072071217,72.409462,68.5135226
43:03.7,-0.16437189,72.409447,68.5135076
43:03.7,-0.14769822,72.409416,68.5134766
43:03.7,-0.077430613,72.409401,68.5134616
43:03.7,-0.041701324,72.409386,68.5134466
43:03.7,-0.031578023,72.409386,68.5134466
43:03.8,-0.029791558,72.409378,68.5134386
43:03.8,-0.046465229,72.40937,68.5134306
43:03.8,-0.1030366,72.409363,68.5134236
43:03.8,-0.069093779,72.409348,68.5134086
43:03.8,-0.084576473,72.409332,68.5133926
43:03.8,-0.07564415,72.409317,68.5133776
43:03.8,-0.085767448,72.409302,68.5133626
43:03.8,-0.17806812,72.409286,68.5133466
43:03.8,-0.18878691,72.409256,68.5133166
43:03.9,-0.13400199,72.409225,68.5132856
43:03.9,-0.15246212,72.409203,68.5132636
43:03.9,-0.2245162,72.409172,68.5132326
43:03.9,-0.1542486,72.409142,68.5132026
43:03.9,-0.18164104,72.409111,68.5131716
43:03.9,-0.08279001,72.409088,68.5131486
43:03.9,-0.072071217,72.409073,68.5131336
43:03.9,-0.097677208,72.409065,68.5131256
43:03.9,-0.1131599,72.409042,68.5131026
43:03.9,-0.13578846,72.409027,68.5130876
43:03.9,-0.20248313,72.408997,68.5130576
43:04.0,-0.022645701,72.408974,68.5130346
43:04.0,-0.085767448,72.408966,68.5130266
43:04.0,-0.05837499,72.408958,68.5130186
43:04.0,-0.039914858,72.408951,68.5130116
43:04.0,-0.084576473,72.408936,68.5129966
43:04.0,-0.032768998,72.408928,68.5129886
43:04.0,-0.020859236,72.40892,68.5129806
43:04.0,-0.097677208,72.408913,68.5129736
43:04.0,-0.096486233,72.408897,68.5129576
43:04.1,-0.099463679,72.408882,68.5129426
43:04.1,-0.09469977,72.408867,68.5129276
43:04.1,-0.07564415,72.408852,68.5129126
43:04.1,-0.048251692,72.408836,68.5128966
43:04.1,-0.11673284,72.408829,68.5128896
43:04.1,-0.046465229,72.408813,68.5128736
43:04.1,-0.063734382,72.408806,68.5128666
43:04.1,-0.12209222,72.408791,68.5128516
43:04.1,-0.10482307,72.408768,68.5128286
43:04.1,-0.16615835,72.408745,68.5128056
43:04.1,-0.15246212,72.408722,68.5127826
43:04.2,-0.11494637,72.408699,68.5127596
43:04.2,-0.17509067,72.408676,68.5127366
43:04.2,-0.17509067,72.408646,68.5127066
43:04.2,-0.17806812,72.408615,68.5126756
43:04.2,-0.17330422,72.408585,68.5126456
43:04.2,-0.17151774,72.408554,68.5126146
43:04.2,-0.16139445,72.408531,68.5125916
43:04.2,-0.1131599,72.408508,68.5125686
43:04.2,-0.12506966,72.408485,68.5125456
43:04.2,-0.13042906,72.408463,68.5125236
43:04.3,-0.15246212,72.40844,68.5125006
43:04.3,-0.15782152,72.408417,68.5124776
43:04.3,-0.12030576,72.408394,68.5124546
43:04.3,-0.18997788,72.408363,68.5124236
43:04.3,-0.12387869,72.40834,68.5124006
43:04.3,-0.14948468,72.408318,68.5123786
43:04.3,-0.055397552,72.408302,68.5123626
43:04.3,-0.067307316,72.408287,68.5123476
43:04.3,-0.1131599,72.408272,68.5123326
43:04.3,-0.085767448,72.408257,68.5123176
43:04.4,-0.087553911,72.408241,68.5123016
43:04.4,-0.15246212,72.408226,68.5122866
43:04.4,-0.15960798,72.408195,68.5122556
43:04.4,-0.15246212,72.408173,68.5122336
43:04.4,-0.16973127,72.408142,68.5122026
43:04.4,-0.15246212,72.408119,68.5121796
43:04.4,-0.18342751,72.408089,68.5121496
43:04.4,-0.2090335,72.408058,68.5121186
43:04.4,-0.17687714,72.408028,68.5120886
43:04.4,-0.12030576,72.407997,68.5120576
43:04.5,-0.13697943,72.407982,68.5120426
43:04.5,-0.22630265,72.407951,68.5120116
43:04.5,-0.18164104,72.407913,68.5119736
43:04.5,-0.22272973,72.407883,68.5119436
43:04.5,-0.15067565,72.407852,68.5119126
43:04.5,-0.1286426,72.407829,68.5118896
43:04.5,-0.13400199,72.407806,68.5118666
43:04.5,-0.15603505,72.407784,68.5118446
43:04.5,-0.15246212,72.407753,68.5118136
43:04.6,-0.11137344,72.40773,68.5117906
43:04.6,-0.14948468,72.407715,68.5117756
43:04.6,-0.12387869,72.407692,68.5117526
43:04.6,-0.15782152,72.407669,68.5117296
43:04.6,-0.1286426,72.407639,68.5116996
43:04.6,-0.07564415,72.407623,68.5116836
43:04.6,-0.15067565,72.407608,68.5116686
43:04.6,-0.16794482,72.407578,68.5116386
43:04.6,-0.087553911,72.407555,68.5116156
43:04.6,-0.1030366,72.407539,68.5115996
43:04.7,-0.065520853,72.407524,68.5115846
43:04.7,-0.13697943,72.407509,68.5115696
43:04.7,-0.15603505,72.407486,68.5115466
43:04.7,-0.10660953,72.407463,68.5115236
43:04.7,-0.17687714,72.40744,68.5115006
43:04.7,-0.11018246,72.407417,68.5114776
43:04.7,-0.10482307,72.407402,68.5114626
43:04.7,-0.061947919,72.407387,68.5114476
43:04.7,-0.13578846,72.407372,68.5114326
43:04.7,-0.11673284,72.407349,68.5114096
43:04.7,-0.10660953,72.407326,68.5113866
43:04.8,-0.1030366,72.40731,68.5113706
43:04.8,-0.11494637,72.407295,68.5113556
43:04.8,-0.14948468,72.407272,68.5113326
43:04.8,-0.18164104,72.407242,68.5113026
43:04.8,-0.15782152,72.407219,68.5112796
43:04.8,-0.14769822,72.407188,68.5112486
43:04.8,-0.11018246,72.407166,68.5112266
43:04.8,-0.085767448,72.40715,68.5112106
43:04.8,-0.087553911,72.407135,68.5111956
43:04.8,-0.099463679,72.40712,68.5111806
43:04.9,-0.17509067,72.407097,68.5111576
43:04.9,-0.21737033,72.407066,68.5111266
43:04.9,-0.19712374,72.407036,68.5110966
43:04.9,-0.18342751,72.406998,68.5110586
43:04.9,-0.15246212,72.406975,68.5110356
43:04.9,-0.2245162,72.406944,68.5110046
43:04.9,-0.25845903,72.406898,68.5109586
43:04.9,-0.20724703,72.40686,68.5109206
43:04.9,-0.20724703,72.40683,68.5108906
43:04.9,-0.21081996,72.406792,68.5108526
43:05.0,-0.1387659,72.406761,68.5108216
43:05.0,-0.11494637,72.406746,68.5108066
43:05.0,-0.12387869,72.406723,68.5107836
43:05.0,-0.12209222,72.4067,68.5107606
43:05.0,-0.1131599,72.406685,68.5107456
43:05.0,-0.17806812,72.406654,68.5107146
43:05.0,-0.13221553,72.406631,68.5106916
43:05.0,-0.10660953,72.406609,68.5106696
43:05.0,-0.11673284,72.406593,68.5106536
43:05.0,-0.15603505,72.40657,68.5106306
43:05.1,-0.12685613,72.406548,68.5106086
43:05.1,-0.2191568,72.406517,68.5105776
43:05.1,-0.21081996,72.406479,68.5105396
43:05.1,-0.18700044,72.406448,68.5105086
43:05.1,-0.18342751,72.406418,68.5104786
43:05.1,-0.069093779,72.406395,68.5104556
43:05.1,-0.084576473,72.406387,68.5104476
43:05.1,-0.048251692,72.406372,68.5104326
43:05.1,-0.10125014,72.406364,68.5104246
43:05.2,-0.18342751,72.406334,68.5103946
43:05.2,-0.13042906,72.406311,68.5103716
43:05.2,-0.18997788,72.406288,68.5103486
43:05.2,-0.18342751,72.40625,68.5103106
43:05.2,-0.24654925,72.406219,68.5102796
43:05.2,-0.20546058,72.406181,68.5102416
43:05.2,-0.14769822,72.406151,68.5102116
43:05.2,-0.22630265,72.40612,68.5101806
43:05.2,-0.21617936,72.406082,68.5101426
43:05.2,-0.17806812,72.406052,68.5101126
43:05.3,-0.15067565,72.406021,68.5100816
43:05.3,-0.108396,72.405998,68.5100586
43:05.3,-0.10660953,72.405983,68.5100436
43:05.3,-0.12506966,72.40596,68.5100206
43:05.3,-0.14055236,72.405945,68.5100056
43:05.3,-0.11494637,72.405922,68.5099826
43:05.3,-0.1185193,72.405899,68.5099596
43:05.3,-0.038128395,72.405884,68.5099446
43:05.3,-0.067307316,72.405876,68.5099366
43:05.3,-0.065520853,72.405869,68.5099296
43:05.3,0.03868958,72.405869,68.5099296
43:05.4,-0.048251692,72.405861,68.5099216
43:05.4,-0.12030576,72.405853,68.5099136
43:05.4,-0.070880242,72.405838,68.5098986
43:05.4,-0.051824622,72.405823,68.5098836
43:05.4,-0.053611085,72.405815,68.5098756
43:05.4,-0.057184014,72.405807,68.5098676
43:05.4,-0.12030576,72.405792,68.5098526
43:05.4,-0.14055236,72.405769,68.5098296
43:05.4,-0.1131599,72.405746,68.5098066
43:05.4,-0.16139445,72.405724,68.5097846
43:05.5,-0.10125014,72.405701,68.5097616
43:05.5,-0.16139445,72.405685,68.5097456
43:05.5,-0.13042906,72.405655,68.5097156
43:05.5,-0.12387869,72.40564,68.5097006
43:05.5,-0.065520853,72.405624,68.5096846
43:05.5,-0.12209222,72.405602,68.5096626
43:05.5,-0.13221553,72.405586,68.5096466
43:05.5,-0.20069666,72.405556,68.5096166
43:05.5,-0.21617936,72.405525,68.5095856
43:05.5,-0.2292801,72.405487,68.5095476
43:05.6,-0.1542486,72.405449,68.5095096
43:05.6,-0.24654925,72.405418,68.5094786
43:05.6,-0.17687714,72.40538,68.5094406
43:05.6,-0.16437189,72.405357,68.5094176
43:05.6,-0.1387659,72.405327,68.5093876
43:05.6,-0.20069666,72.405304,68.5093646
43:05.6,-0.17806812,72.405273,68.5093336
43:05.6,-0.19712374,72.405235,68.5092956
43:05.6,-0.17509067,72.405205,68.5092656
43:05.6,-0.13400199,72.405182,68.5092426
43:05.7,-0.16973127,72.405159,68.5092196
43:05.7,-0.11137344,72.405136,68.5091966
43:05.7,-0.14233883,72.405113,68.5091736
43:05.7,-0.18700044,72.405083,68.5091436
43:05.7,-0.18342751,72.405052,68.5091126
43:05.7,-0.29776123,72.405014,68.5090746
43:05.7,-0.25845903,72.404968,68.5090286
43:05.7,-0.18700044,72.40493,68.5089906
43:05.7,-0.20367411,72.4049,68.5089606
43:05.7,-0.22094326,72.404861,68.5089216
43:05.8,-0.2191568,72.404823,68.5088836
43:05.8,-0.19176434,72.404793,68.5088536
43:05.8,-0.07564415,72.40477,68.5088306
43:05.8,-0.18700044,72.404747,68.5088076
43:05.8,-0.25190866,72.404709,68.5087696
43:05.8,-0.31145746,72.404663,68.5087236
43:05.8,-0.23999889,72.404617,68.5086776
43:05.8,-0.21737033,72.404579,68.5086396
43:05.8,-0.16437189,72.404549,68.5086096
43:05.9,-0.15246212,72.404518,68.5085786
43:05.9,-0.12506966,72.404495,68.5085556
