Time,Time,CO,CO2,Channel 3,Oxygen%,Cold Trap,Smoke System,Duct Temp.,Duct Pressure,Outside Steel Duct Temp,SE Outside grid,SE Inside grid,NE Outside grid,NE Inside grid,SW Outside grid,SW Inside grid,NW Outside grid,NW Inside grid,Center of grid,Test Time,Duct Temperature,Velocity,Convective HRR,Link Temperature,Estimated HRR,Run Time Peak HRR,Corrected Oxygen,Heat Release Rate,Cumulative Heat Rate
Hr:min:sec,Sec,%,%,V,%,Celsius,mV,Celsius,V,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Seconds,K,m/sec,kW,F,kW,kW,mole fraction,kW,MJ
CHANNEL,0, 1 , 2 , 3 , 4 , 5 , 6 , 8 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 ,-76 ,-1 ,-2 ,-20 ,-42 ,-38 ,-39 ,-6,-7,-8
FORMAT,#.0,#0.000,#0.000,#0.000,#0.000,#0.0,#0.00,#0,#0.000,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#,#.00,#0,#0,#0.0,#0.0,#0.0000,#0,#0.0
00:00:31,30.998,-1.060932E-04 , 1.925356E-02 ,-5.853458E-02 , 20.95374 , 6.023537 , 5.261235E-03 , 17.35383 , 0.479133 , 47.85071 , 16.5603 , 16.56712 , 16.66667 , 16.68916 , 17.31773 , 17.29065 , 16.86556 , 17.03749 , 16.90186 , 30.998 , 290.5038 , 13.41513 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:00:32,31.997,-2.266948E-05 , 0.0197792 ,-0.1000697 , 20.954 , 6.063447 , 5.261235E-03 , 17.43837 , 0.4608855 , 47.91558 , 16.53411 , 16.54315 , 16.68565 , 16.62242 , 17.2735 , 17.28935 , 16.9096 , 17.05647 , 16.94111 , 31.997 , 290.5884 , 13.15911 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:00:33,32.995, 9.974575E-06 , 1.962451E-02 ,-8.381009E-02 , 20.95432 , 6.172676 , 3.357487E-03 , 17.41767 , 0.4640357 , 47.8208 , 16.49311 , 16.53367 , 16.67858 , 16.57903 , 17.30254 , 17.25041 , 16.83912 , 17.07869 , 16.91358 , 32.995 , 290.5677 , 13.20354 , 0 , 68.03075 , 0 , 0 , 0.2094972 , 0 , 0 
00:00:34,33.994, 2.182316E-05 , 2.004913E-02 ,-5.762524E-02 , 20.95437 , 6.103858 , 2.898217E-03 , 17.39263 , 0.4873386 , 47.87346 , 16.46122 , 16.52225 , 16.68282 , 16.58106 , 17.30678 , 17.19606 , 16.82309 , 17.12826 , 16.95874 , 33.994 , 290.5426 , 13.53042 , 0 , 68.03075 , 0 , 0 , 0.2094972 , 0 , 0 
00:00:35,34.992,-2.532937E-05 , 1.966555E-02 ,-0.104522 , 20.95412 , 6.193446 , 4.994562E-03 , 17.3704 , 0.4998716 , 47.94217 , 16.45704 , 16.51125 , 16.66961 , 16.51346 , 17.32748 , 17.18286 , 16.83698 , 17.13754 , 16.97041 , 34.992 , 290.5204 , 13.70278 , 0 , 68.03075 , 0 , 0 , 0.2094869 , 0 , 0 
00:00:36,35.99, 1.626158E-05 , 0.019956 ,-2.214354E-02 , 20.95417 , 6.235207 , 2.624136E-03 , 17.35749 , 0.4919783 , 47.92059 , 16.40116 , 16.53446 , 16.64305 , 16.55272 , 17.36209 , 17.13605 , 16.8353 , 17.0546 , 16.99361 , 35.99 , 290.5075 , 13.59385 , 0 , 68.03075 , 0 , 0 , 0.2094958 , 0 , 0 
00:00:37,36.989, 1.6987E-05 , 1.955348E-02 ,-9.796412E-02 , 20.95484 , 6.061722 , 3.572307E-03 , 17.37367 , 0.4565123 , 47.88588 , 16.44667 , 16.48521 , 16.65924 , 16.5101 , 17.38509 , 17.1386 , 16.77906 , 17.04831 , 17.01662 , 36.989 , 290.5237 , 13.09508 , 0 , 68.03075 , 0 , 0 , 0.2094996 , 0 , 0 
00:00:38,37.987, 1.795423E-05 , 1.975395E-02 ,-4.358821E-02 , 20.955 , 6.123577 , 5.261235E-03 , 17.4191 , 0.4794863 , 47.95877 , 16.4761 , 16.54395 , 16.66839 , 16.59834 , 17.44378 , 17.18164 , 16.79963 , 17.10942 , 17.06409 , 37.987 , 290.5691 , 13.42159 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:00:39,39.001,-1.662429E-05 , 0.0195661 ,-4.459859E-02 , 20.9541 , 6.193327 , 5.083453E-03 , 17.3841 , 0.4350042 , 47.9532 , 16.4525 , 16.49988 , 16.65825 , 16.61529 , 17.46754 , 17.17371 , 16.83004 , 17.12636 , 17.06077 , 39.001 , 290.5341 , 12.7831 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:00:40,40,-6.426044E-05 , 1.931354E-02 ,-7.103746E-02 , 20.9542 , 6.169235 , 3.801942E-03 , 17.3533 , 0.4358166 , 47.91633 , 16.40139 , 16.47367 , 16.64568 , 16.62301 , 17.40967 , 17.18363 , 16.85821 , 17.16115 , 17.02775 , 40 , 290.5033 , 12.79436 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:00:41,40.998,-4.056327E-05 , 1.948718E-02 ,-1.791665E-02 , 20.95354 , 6.122401 , 2.438946E-03 , 17.38828 , 0.514313 , 48.00113 , 16.40709 , 16.47937 , 16.64216 , 16.58796 , 17.34076 , 17.20517 , 16.79829 , 17.151 , 16.94075 , 40.998 , 290.5383 , 13.89973 , 0 , 68.03075 , 0 , 0 , 0.2094961 , 0 , 0 
00:00:42,41.996, 7.308642E-05 , 1.995915E-02 ,-8.853644E-02 , 20.95489 , 6.123344 , 4.824188E-03 , 17.33727 , 0.4475752 , 47.98712 , 16.42388 , 16.49173 , 16.71111 , 16.59129 , 17.39161 , 17.26947 , 16.81064 , 17.21973 , 16.95311 , 41.996 , 290.4873 , 12.96545 , 0 , 68.03075 , 0 , 0 , 0.2094976 , 0 , 0 
00:00:43,42.995,-1.148587E-06 , 2.001598E-02 ,-4.228259E-02 , 20.95484 , 6.15851 , 5.527908E-03 , 17.40368 , 0.4453446 , 48.01867 , 16.45864 , 16.56042 , 16.70734 , 16.63508 , 17.32908 , 17.25686 , 16.77978 , 17.28394 , 16.91082 , 42.995 , 290.5537 , 12.93458 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:00:44,43.978,-4.733388E-05 , 0.0196766 ,-4.003594E-02 , 20.95384 , 6.109008 , 4.683444E-03 , 17.37285 , 0.4472671 , 47.9663 , 16.42335 , 16.47313 , 16.66985 , 16.55002 , 17.22142 , 17.32771 , 16.79869 , 17.18973 , 16.9231 , 43.978 , 290.5229 , 12.96178 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:00:45,45.007,-2.605479E-05 , 1.956295E-02 ,-7.168395E-02 , 20.95372 , 6.10283 , 4.720481E-03 , 17.35072 , 0.4418207 , 48.04176 , 16.40341 , 16.46223 , 16.72015 , 16.51644 , 17.22637 , 17.3078 , 16.77434 , 17.21734 , 16.93026 , 45.007 , 290.5007 , 12.88213 , 0 , 68.03075 , 0 , 0 , 0.2094997 , 0 , 0 
00:00:46,45.99, 2.786835E-05 , 2.018646E-02 ,-1.694584E-02 , 20.9551 , 6.060074 , 5.898287E-03 , 17.36983 , 0.4308879 , 48.00722 , 16.42237 , 16.46772 , 16.68029 , 16.48339 , 17.2138 , 17.29965 , 16.87014 , 17.1799 , 16.8882 , 45.99 , 290.5198 , 12.72217 , 0 , 68.03075 , 0 , 0 , 0.2094997 , 0 , 0 
00:00:47,46.988, 9.732767E-06 , 0.0199118 ,-9.828987E-02 , 20.95491 , 6.097052 , 6.068662E-03 , 17.39493 , 0.4397125 , 48.07842 , 16.45892 , 16.48602 , 16.63997 , 16.52234 , 17.18252 , 17.31351 , 16.86834 , 17.19376 , 16.89986 , 46.988 , 290.5449 , 12.85234 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:00:48,47.987, 4.527852E-05 , 0.0199702 ,-5.912245E-02 , 20.95461 , 6.15742 , 4.35751E-03 , 17.38897 , 0.5475809 , 48.08806 , 16.45296 , 16.49149 , 16.70626 , 16.46199 , 17.16754 , 17.31437 , 16.91435 , 17.18559 , 16.85095 , 47.987 , 290.539 , 14.34225 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:00:49,49.001,-1.589887E-05 , 0.019765 ,-0.0958359 , 20.95414 , 6.108896 , 4.105653E-03 , 17.37734 , 0.5379338 , 48.12954 , 16.42545 , 16.46381 , 16.67656 , 16.42767 , 17.13766 , 17.29813 , 16.83249 , 17.15351 , 16.81443 , 49.001 , 290.5273 , 14.21507 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:00:50,49.999,-3.040734E-05 , 0.0197871 ,-6.339199E-02 , 20.95312 , 6.047956 , 3.89824E-03 , 17.34424 , 0.3868223 , 47.99788 , 16.37185 , 16.43307 , 16.62518 , 16.3606 , 17.10234 , 17.30795 , 16.78573 , 17.14969 , 16.70666 , 49.999 , 290.4942 , 12.05357 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:00:51,50.998,-2.847287E-05 , 1.981867E-02 ,-6.390456E-02 , 20.954 , 6.084516 , 3.535269E-03 , 17.33742 , 0.4326458 , 48.02879 , 16.36964 , 16.44431 , 16.6049 , 16.36964 , 17.10676 , 17.31697 , 16.78573 , 17.17235 , 16.68177 , 50.998 , 290.4874 , 12.74738 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:00:52,51.996,-3.572711E-05 , 2.002229E-02 ,-0.1087772 , 20.95438 , 6.127016 , 5.164937E-03 , 17.33426 , 0.4047214 , 48.02588 , 16.37108 , 16.46604 , 16.63787 , 16.38915 , 17.16238 , 17.37497 , 16.83012 , 17.20991 , 16.6469 , 51.996 , 290.4843 , 12.32907 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:00:53,53.01,-2.387852E-05 , 1.961504E-02 ,-4.181696E-02 , 20.95477 , 6.11686 , 4.164913E-03 , 17.35371 , 0.3967168 , 48.12194 , 16.40401 , 16.42429 , 16.63926 , 16.38815 , 17.11623 , 17.35371 , 16.82009 , 17.19767 , 16.66175 , 53.01 , 290.5037 , 12.20695 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:00:54,53.993, 1.722881E-05 , 1.994337E-02 ,-9.942845E-02 , 20.9548 , 6.085811 , 4.394548E-03 , 17.3433 , 0.3625624 , 48.08987 , 16.40263 , 16.4207 , 16.60176 , 16.37331 , 17.12628 , 17.31162 , 16.81429 , 17.23701 , 16.60397 , 53.993 , 290.4933 , 11.66945 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:00:55,55.007, 3.22209E-05 , 1.967186E-02 ,-4.971622E-02 , 20.9547 , 6.141156 , 5.713097E-03 , 17.39336 , 0.355181 , 48.11012 , 16.39631 , 16.41899 , 16.66991 , 16.32163 , 17.17414 , 17.4092 , 16.83507 , 17.23972 , 16.64281 , 55.007 , 290.5434 , 11.55105 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:00:56,55.99,-4.588304E-05 , 1.941457E-02 ,-7.507132E-02 , 20.95364 , 6.153989 , 4.905672E-03 , 17.40142 , 0.3996436 , 48.13309 , 16.42025 , 16.42467 , 16.6555 , 16.37507 , 17.23876 , 17.39922 , 16.87926 , 17.17318 , 16.62821 , 55.99 , 290.5514 , 12.2529 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:00:57,56.988,-6.788755E-05 , 1.925198E-02 ,-7.724743E-02 , 20.95403 , 6.077275 , 4.987154E-03 , 17.34372 , 0.3854371 , 48.09656 , 16.35104 , 16.43476 , 16.6112 , 16.34662 , 17.25548 , 17.36416 , 16.85544 , 17.16299 , 16.59313 , 56.988 , 290.4937 , 12.03195 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:00:58,57.986,-2.242768E-05 , 1.954716E-02 ,-4.815014E-02 , 20.95419 , 6.165061 , 4.076022E-03 , 17.3151 , 0.3842511 , 48.09075 , 16.39505 , 16.4063 , 16.61667 , 16.31576 , 17.26776 , 17.3151 , 16.89241 , 17.0778 , 16.56007 , 57.986 , 290.4651 , 12.01284 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:00:59,59,-5.918247E-05 , 1.981235E-02 ,-9.960883E-02 , 20.95443 , 6.132698 , 3.49823E-03 , 17.36235 , 0.3967955 , 48.07736 , 16.37191 , 16.41948 , 16.65012 , 16.33798 , 17.28092 , 17.28553 , 16.92605 , 17.02998 , 16.58689 , 59 , 290.5124 , 12.20834 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:00:60,59.999,-2.841242E-06 , 1.948244E-02 ,-5.058647E-02 , 20.95431 , 6.173612 , 3.987131E-03 , 17.35081 , 0.3760654 , 48.01992 , 16.33104 , 16.35372 , 16.57313 , 16.30614 , 17.3147 , 17.24009 , 16.95302 , 16.99153 , 16.51875 , 59.999 , 290.5008 , 11.88492 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:01:01,60.997,-1.009548E-05 , 1.968765E-02 ,-0.1139699 , 20.95439 , 6.152298 , 3.638975E-03 , 17.31392 , 0.414609 , 47.97944 , 16.34611 , 16.3935 , 16.57898 , 16.34611 , 17.33418 , 17.20541 , 16.96347 , 16.94541 , 16.55649 , 60.997 , 290.4639 , 12.47833 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:01:02,61.996,-1.855875E-05 , 1.935932E-02 ,-6.306171E-02 , 20.95509 , 6.118239 , 4.987154E-03 , 17.32541 , 0.3686616 , 47.9486 , 16.36222 , 16.37808 , 16.6268 , 16.3259 , 17.29833 , 17.24859 , 16.99985 , 16.95912 , 16.5997 , 61.996 , 290.4754 , 11.76683 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:01:03,63.01,-6.667851E-05 , 1.918252E-02 ,-2.091536E-02 , 20.95462 , 6.100442 , 4.631591E-03 , 17.28978 , 0.3897591 , 47.96452 , 16.39663 , 16.40124 , 16.5775 , 16.33338 , 17.28296 , 17.32128 , 16.98466 , 16.98005 , 16.65899 , 63.01 , 290.4398 , 12.0981 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:01:04,64.008,-4.588304E-05 , 1.927881E-02 ,-0.1036008 , 20.95462 , 6.072688 , 1.987084E-03 , 17.30069 , 0.3930128 , 47.92897 , 16.3419 , 16.38265 , 16.57496 , 16.2674 , 17.26458 , 17.32555 , 17.04532 , 16.92536 , 16.62695 , 64.008 , 290.4507 , 12.14872 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:01:05,64.991, 4.866383E-05 , 0.0199923 ,-4.791041E-02 , 20.95555 , 6.163292 , 3.89824E-03 , 17.39477 , 0.377723 , 47.96559 , 16.29815 , 16.37966 , 16.5786 , 16.31401 , 17.25016 , 17.25919 , 16.9924 , 16.91776 , 16.71668 , 64.991 , 290.5448 , 11.91199 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:01:06,65.989, 3.53644E-05 , 2.012016E-02 ,-0.1054826 , 20.95584 , 6.199406 , 4.676036E-03 , 17.32895 , 0.4235141 , 47.94594 , 16.32722 , 16.46515 , 16.59863 , 16.30011 , 17.2746 , 17.26557 , 17.05996 , 16.9129 , 16.78868 , 65.989 , 290.4789 , 12.61195 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:01:07,66.988, 5.035649E-05 , 2.039167E-02 ,-7.934134E-02 , 20.95525 , 6.062903 , 3.994539E-03 , 17.28679 , 0.4509798 , 47.86941 , 16.26694 , 16.4908 , 16.59036 , 16.24648 , 17.26192 , 17.1873 , 16.96121 , 16.88436 , 16.83239 , 66.988 , 290.4368 , 13.01354 , 0 , 68.03075 , 0 , 0 , 0.2094951 , 0 , 0 
00:01:08,67.986,-2.436214E-05 , 1.922514E-02 ,-3.520141E-02 , 20.95449 , 5.999188 , 2.394501E-03 , 17.29147 , 0.4149305 , 47.85385 , 16.27385 , 16.49107 , 16.5567 , 16.23549 , 17.20323 , 17.14224 , 16.97493 , 16.80537 , 16.80998 , 67.986 , 290.4415 , 12.48268 , 0 , 68.03075 , 0 , 0 , 0.2094897 , 0 , 0 
00:01:09,69,-2.073502E-05 , 1.973343E-02 ,-0.1106012 , 20.95527 , 6.110209 , 3.994539E-03 , 17.30385 , 0.4322064 , 47.83969 , 16.28864 , 16.6008 , 16.58955 , 16.28181 , 17.12753 , 17.11408 , 16.97846 , 16.86088 , 16.88798 , 69 , 290.4539 , 12.74017 , 0 , 68.03075 , 0 , 0 , 0.2094897 , 0 , 0 
00:01:10,69.998,-7.677399E-06 , 1.962451E-02 ,-1.332971E-02 , 20.95553 , 6.050577 , 2.809325E-03 , 17.34222 , 0.4161522 , 47.8241 , 16.28187 , 16.54647 , 16.60528 , 16.23207 , 17.13201 , 17.12519 , 17.08226 , 16.86076 , 16.90609 , 69.998 , 290.4922 , 12.50214 , 0 , 68.03075 , 0 , 0 , 0.2094987 , 0 , 0 
00:01:11,70.997, 2.641751E-05 , 1.994495E-02 ,-7.139561E-02 , 20.95601 , 6.158248 , 5.809396E-03 , 17.37634 , 0.4209701 , 47.85758 , 16.32949 , 16.59408 , 16.69362 , 16.31585 , 17.11197 , 17.19102 , 17.10958 , 16.8949 , 17.04638 , 70.997 , 290.5263 , 12.57504 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:01:12,71.995,-1.807514E-05 , 2.015804E-02 ,-7.324598E-02 , 20.95584 , 6.140922 , 3.987131E-03 , 17.40215 , 0.4301818 , 47.80116 , 16.32582 , 16.59502 , 16.65825 , 16.29189 , 17.09025 , 17.21443 , 17.1376 , 16.89565 , 17.03147 , 71.995 , 290.5522 , 12.71245 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:01:13,72.994,-2.31531E-05 , 1.971764E-02 ,-2.085245E-02 , 20.95531 , 6.171986 , 5.601984E-03 , 17.3877 , 0.4518548 , 47.87531 , 16.35432 , 16.56931 , 16.69817 , 16.31597 , 17.11191 , 17.20238 , 17.12094 , 16.9446 , 17.13679 , 72.994 , 290.5377 , 13.02842 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:01:14,73.992,-2.605479E-05 , 0.0193309 ,-0.1027338 , 20.95563 , 6.152781 , 3.350079E-03 , 17.37334 , 0.3941108 , 47.76424 , 16.26083 , 16.47566 , 16.64066 , 16.25401 , 17.0161 , 17.08612 , 17.03876 , 16.88268 , 17.0817 , 73.992 , 290.5233 , 12.1672 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:01:15,74.99,-4.975196E-05 , 1.952506E-02 ,-5.904334E-02 , 20.95518 , 6.102834 , 1.431516E-03 , 17.35772 , 0.4127937 , 47.77327 , 16.23395 , 16.45099 , 16.68623 , 16.28374 , 16.98481 , 17.07511 , 17.0119 , 16.87387 , 17.11583 , 74.99 , 290.5077 , 12.45192 , 0 , 68.03075 , 0 , 0 , 0.209465 , 0 , 0 
00:01:16,75.989,-4.491581E-05 , 1.945876E-02 ,-0.1173576 , 20.95535 , 6.142438 , 3.357487E-03 , 17.41949 , 0.4122513 , 47.81143 , 16.2685 , 16.46543 , 16.68924 , 16.36808 , 17.00809 , 17.13929 , 17.08954 , 16.89955 , 17.14832 , 75.989 , 290.5695 , 12.44506 , 0 , 68.03075 , 0 , 0 , 0.2094679 , 0 , 0 
00:01:17,76.987,-1.952598E-05 , 1.985813E-02 ,-9.207417E-02 , 20.95616 , 6.147593 , 2.720435E-03 , 17.41998 , 0.4389818 , 47.84497 , 16.28263 , 16.47256 , 16.68973 , 16.39807 , 16.98831 , 17.1827 , 17.10587 , 16.90464 , 17.25732 , 76.987 , 290.57 , 12.84221 , 0 , 68.03075 , 0 , 0 , 0.2094867 , 0 , 0 
00:01:18,78.001, 2.520847E-05 , 0.0198013 ,-5.328064E-02 , 20.956 , 6.151302 , 5.550131E-03 , 17.33117 , 0.4973618 , 47.87299 , 16.30898 , 16.47862 , 16.68233 , 16.40173 , 17.05536 , 17.22266 , 17.11856 , 16.89928 , 17.23611 , 78.001 , 290.4812 , 13.66741 , 0 , 68.03075 , 0 , 0 , 0.2094899 , 0 , 0 
00:01:19,79, 1.650339E-05 , 1.997652E-02 ,-0.1285875 , 20.956 , 6.119608 , 3.62416E-03 , 17.37447 , 0.5710053 , 47.9262 , 16.30494 , 16.43143 , 16.60345 , 16.46315 , 16.96969 , 17.19357 , 17.15966 , 16.87017 , 17.19799 , 79 , 290.5245 , 14.64544 , 0 , 68.03075 , 0 , 0 , 0.2094899 , 0 , 0 
00:01:20,79.998,-2.653841E-05 , 0.0194635 ,-2.242234E-02 , 20.955 , 6.093489 , 3.683421E-03 , 17.3146 , 0.4725233 , 47.84999 , 16.29257 , 16.38975 , 16.63405 , 16.39658 , 16.93928 , 17.22414 , 17.1066 , 16.87606 , 17.19485 , 79.998 , 290.4646 , 13.32138 , 0 , 68.03075 , 0 , 0 , 0.2094743 , 0 , 0 
00:01:21,80.996,-2.605479E-05 , 1.977604E-02 ,-0.1022542 , 20.95479 , 6.131474 , 4.076022E-03 , 17.31361 , 0.5151289 , 47.88659 , 16.33234 , 16.40481 , 16.60836 , 16.4817 , 16.9475 , 17.20971 , 17.09898 , 16.90457 , 17.16457 , 80.996 , 290.4636 , 13.90897 , 0 , 68.03075 , 0 , 0 , 0.2094848 , 0 , 0 
00:01:22,81.995,-4.564123E-05 , 1.974605E-02 ,-0.1059801 , 20.95393 , 6.085284 , 3.098222E-03 , 17.3017 , 0.5195233 , 47.91685 , 16.28206 , 16.39068 , 16.62815 , 16.48342 , 16.9402 , 17.24072 , 17.10291 , 16.89265 , 17.16611 , 81.995 , 290.4517 , 13.96788 , 0 , 68.03075 , 0 , 0 , 0.2094806 , 0 , 0 
00:01:23,82.978,-2.798926E-05 , 1.949191E-02 ,-4.013365E-02 , 20.95386 , 6.129323 , 3.89824E-03 , 17.32512 , 0.4679953 , 47.88668 , 16.33021 , 16.432 , 16.61526 , 16.54281 , 16.97026 , 17.25733 , 17.06516 , 16.8888 , 17.16687 , 82.978 , 290.4751 , 13.25764 , 0 , 68.03075 , 0 , 0 , 0.2094806 , 0 , 0 
00:01:24,84.007,-1.874011E-06 , 1.981867E-02 ,-0.1063288 , 20.95339 , 6.134539 , 4.624183E-03 , 17.3008 , 0.4548218 , 47.89817 , 16.32394 , 16.37151 , 16.61581 , 16.53211 , 16.92105 , 17.24203 , 17.0318 , 16.8418 , 17.14475 , 84.007 , 290.4508 , 13.06917 , 0 , 68.03075 , 0 , 0 , 0.2094925 , 0 , 0 
00:01:25,84.99,-5.259319E-06 , 0.0199118 ,-4.525366E-02 , 20.95322 , 6.181992 , 2.698212E-03 , 17.30935 , 0.4982347 , 47.89124 , 16.32125 , 16.37546 , 16.58363 , 16.56316 , 16.90915 , 17.22792 , 17.06062 , 16.8369 , 17.12843 , 84.99 , 290.4594 , 13.67888 , 0 , 68.03075 , 0 , 0 , 0.2094925 , 0 , 0 
00:01:26,85.988,-2.895649E-05 , 1.989285E-02 ,-4.924415E-02 , 20.9543 , 6.10604 , 3.446377E-03 , 17.27504 , 0.4779636 , 47.87539 , 16.28691 , 16.3887 , 16.56736 , 16.49491 , 16.86137 , 17.20043 , 16.99019 , 16.79797 , 17.10315 , 85.988 , 290.425 , 13.39694 , 0 , 68.03075 , 0 , 0 , 0.2094935 , 0 , 0 
00:01:27,86.987, 4.938925E-05 , 0.0200365 ,-6.933222E-02 , 20.95498 , 6.104286 , 4.476032E-03 , 17.29597 , 0.5030547 , 47.87154 , 16.28518 , 16.35765 , 16.5612 , 16.48193 , 16.86646 , 17.17843 , 16.98164 , 16.76232 , 17.1016 , 86.987 , 290.446 , 13.74457 , 0 , 68.03075 , 0 , 0 , 0.2094999 , 0 , 0 
00:01:28,88.001, 2.738474E-05 , 2.010438E-02 ,-2.407683E-02 , 20.9559 , 6.12036 , 3.71305E-03 , 17.27555 , 0.4986884 , 47.9289 , 16.33039 , 16.38239 , 16.55884 , 16.48196 , 16.91607 , 17.088 , 17.00876 , 16.75793 , 17.04728 , 88.001 , 290.4256 , 13.68432 , 0 , 68.03075 , 0 , 0 , 0.2094888 , 0 , 0 
00:01:29,88.999, 4.576214E-05 , 0.0197208 ,-0.1088664 , 20.95482 , 6.109426 , 5.439017E-03 , 17.33715 , 0.4671922 , 47.90956 , 16.32419 , 16.31515 , 16.52093 , 16.51872 , 16.8896 , 17.16084 , 16.99354 , 16.7674 , 16.97769 , 88.999 , 290.4872 , 13.24653 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:01:30,89.998, 2.061412E-05 , 2.002387E-02 ,-6.106432E-02 , 20.95092 , 6.120543 , 5.350126E-03 , 17.27353 , 0.5175602 , 47.97778 , 16.32836 , 16.36007 , 16.53653 , 16.50039 , 16.92546 , 17.13572 , 17.06109 , 16.76493 , 16.98204 , 89.998 , 290.4235 , 13.94079 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:01:31,90.996, 3.24627E-05 , 0.0201391 ,-5.806204E-02 , 20.95121 , 6.160396 , 4.713074E-03 , 17.32431 , 0.4826752 , 48.01833 , 16.3294 , 16.36555 , 16.57132 , 16.51711 , 16.96263 , 17.10046 , 17.10046 , 16.73649 , 17.00096 , 90.996 , 290.4743 , 13.46395 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:01:32,92.01, 8.765535E-06 , 1.967344E-02 ,-0.1066576 , 20.95309 , 6.172651 , 2.490799E-03 , 17.30915 , 0.4764164 , 47.92842 , 16.30058 , 16.36402 , 16.5178 , 16.50194 , 16.95649 , 17.09433 , 17.04697 , 16.7191 , 16.97676 , 92.01 , 290.4591 , 13.37602 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:01:33,92.993,-3.572711E-05 , 1.953769E-02 ,-3.655159E-02 , 20.95297 , 6.110518 , 4.17232E-03 , 17.29531 , 0.4714555 , 47.9789 , 16.35016 , 16.36141 , 16.51759 , 16.4632 , 16.95168 , 17.07606 , 17.0873 , 16.72332 , 16.97434 , 92.993 , 290.4453 , 13.30588 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
00:01:34,94.007, 5.954519E-05 , 1.992916E-02 ,-9.415974E-02 , 20.95341 , 6.142063 , 5.239012E-03 , 17.32867 , 0.4613468 , 48.03607 , 16.41749 , 16.44238 , 16.56684 , 16.54416 , 17.03039 , 17.05969 , 17.08456 , 16.73404 , 17.0326 , 94.007 , 290.4787 , 13.16321 , 0 , 68.03075 , 0 , 0 , 0.2094965 , 0 , 0 
00:01:35,94.99, 2.236724E-06 , 2.011543E-02 ,-3.943473E-02 , 20.95249 , 6.161545 , 4.350102E-03 , 17.32765 , 0.4764476 , 48.00848 , 16.42089 , 16.43454 , 16.60195 , 16.54996 , 17.04282 , 17.04742 , 17.03379 , 16.74665 , 17.01112 , 94.99 , 290.4777 , 13.37688 , 0 , 68.03075 , 0 , 0 , 0.2094965 , 0 , 0 
00:01:36,95.988,-3.451807E-05 , 1.983761E-02 ,-3.907919E-02 , 20.95185 , 6.165016 , 5.350126E-03 , 17.31524 , 0.4957326 , 48.03823 , 16.41769 , 16.47872 , 16.57588 , 16.60538 , 17.04403 , 17.05767 , 16.99207 , 16.76594 , 16.99207 , 95.988 , 290.4652 , 13.64463 , 0 , 68.03075 , 0 , 0 , 0.2095 , 0 , 0 
